customer_unique_id,total_orders,last_purchase,avg_days_between_orders,avg_delivery_delay,is_multi,churn
1581a918a58a11d99c69f86d9c0d2098,2,2018-04-12 15:44:28,1.205775462962963,-10.055775462962963,0,0
158ff08f9b1aeebfa96820580f3877a6,2,2018-01-31 23:38:14,1.1574074074074073e-05,-6.9904166666666665,0,1
1590457b4be348b165ff7030a6f94dce,2,2017-07-05 18:33:29,113.15099537037037,-13.161261574074073,1,1
159306b86e782097be9a4e29e3d294d3,2,2018-01-19 13:24:39,1.1574074074074073e-05,-23.038449074074073,0,1
15a38a0c1bf789e06ec42d24e485e794,2,2018-01-14 15:01:39,171.8000462962963,-7.00519675925926,1,1
15eb6c5aa4aa23cbdb42e119220d23ec,2,2017-10-19 10:33:51,26.78765046296296,-7.012546296296296,1,1
1605a6c5d93d3488fb621c5323930795,2,2017-03-21 09:21:54,0.0,-14.419224537037037,0,1
161b2eb506dd664bb5d23dc701a14b59,2,2017-07-19 18:44:40,1.1574074074074073e-05,-18.178391203703704,1,1
1647c6dc2941bd075dc5dd3448807bed,2,2017-08-20 20:43:57,2.0380671296296295,-15.122488425925926,1,1
164ba50c15bd1157975375a75bbde58e,2,2017-05-21 19:14:44,0.0,-18.28613425925926,1,1
1650819cd492bbf4b9d189c7d4126475,2,2018-01-19 11:09:02,73.94506944444444,-10.917002314814814,0,1
165d93a9d1da194b47da42c9cf810ebd,2,2017-09-03 23:37:01,78.22112268518518,-4.497997685185185,1,1
16a23480d3c92eb40e134844d52aa63e,2,2018-04-23 10:53:44,3.472222222222222e-05,-12.378518518518518,0,0
16a909e83380bb2ae4676ca69ac30886,2,2018-03-05 03:45:49,211.41565972222222,-19.306226851851854,0,0
16bd767d18bf82bb09fc51520f7ea5ab,2,2017-12-04 20:24:43,48.41336805555556,-0.23636574074074074,0,1
16c8e42089546fde55ed3caa46478e7a,2,2018-03-30 15:17:21,139.22304398148148,-9.005625,1,0
1741b0bef7ccbc530ba7287000d5f49f,2,2018-04-21 14:12:11,83.79219907407408,-22.26128472222222,0,0
175b8225bdd99e95a64e07a6c06e8746,2,2018-01-26 11:06:38,6.956168981481482,-7.105752314814815,0,1
176df29483e4fb6ce1d6dd1c824ad72d,2,2018-05-13 07:12:05,246.87251157407408,-10.407905092592593,1,0
1772d62f5099be6942fbb3d3e881cc7c,2,2018-04-26 19:25:22,13.129988425925927,-8.098090277777779,1,0
177c725937ae5f96171bb8b43f196dfa,2,2017-04-28 14:09:28,39.88443287037037,-12.462581018518518,1,1
178a58ded2b9be43b90300e0e0e8e66c,2,2017-11-10 20:31:29,34.87461805555556,-7.001041666666667,1,1
179f496c6c02a7640d09f0843452e0fc,2,2017-11-24 19:29:35,2.3148148148148147e-05,-7.428553240740741,1,1
17a2d93cb1aab45e3d21d5eba7daaed2,2,2017-12-18 13:44:44,174.09936342592593,-21.08775462962963,0,1
17c7da60a0690728119612a54035452d,2,2018-01-10 15:54:44,40.886944444444445,-15.45181712962963,0,1
17dcb8c62667824b3e3755a5b680ebc6,2,2017-11-24 12:00:57,0.0,-7.1960648148148145,0,1
17e873c00e3fef97c9f1347c6681bd1a,2,2017-09-23 12:30:56,5.987002314814815,-12.220092592592593,0,1
1803287d1e7138aec6ea9d3c963ed87d,2,2017-09-09 08:41:10,0.0,-10.51400462962963,0,1
186e4b97d2704e8b76235b8d7c5d38ab,2,2017-06-15 08:53:26,0.0069560185185185185,-7.416909722222222,0,1
18753de7f8b65856d23473280e71ceb2,2,2018-04-05 07:53:49,280.6941898148148,-18.077696759259258,1,0
18a65d67bb184e736656cc017f09f7b8,3,2018-04-13 22:53:57,25.508622685185184,-20.675949074074072,1,0
18d61a27f478cd6201df948578f814f9,2,2018-04-24 13:34:14,306.111400462963,-16.368935185185187,1,0
18e1192f2a6be73c4365dbc29eb7a6f7,2,2018-02-14 10:00:46,0.8907291666666667,-7.0935648148148145,0,1
18e3d276253780b44b5b7bf83f6785ec,3,2017-11-28 17:24:56,104.57423032407408,-17.16638888888889,1,1
18f17efd50fd7e9595cc1a40205c937c,2,2017-09-01 15:03:02,57.06667824074074,-7.251365740740741,1,1
191e0f453bea7f50ce1fcd514af38835,2,2017-11-12 15:38:42,96.73621527777777,-19.227013888888887,1,1
194be31520cde5c527bad17720119e85,2,2017-08-14 12:24:28,129.01449074074074,-13.511689814814815,1,1
198ba72088fecd3caeaf2dca0addcfb9,2,2018-02-09 16:49:44,8.10962962962963,-2.9356828703703703,1,1
19be5923f7d998e76b9f3b1eb87c32af,2,2018-01-19 07:27:23,198.93633101851853,-19.39236111111111,1,1
19bedfc18c92d4e7eb6ba318a6c2033c,2,2018-04-07 00:42:45,154.99859953703702,-24.341342592592593,1,0
19c60787f1a478ec7345d03bc4298398,2,2017-11-23 14:43:38,0.0,-1.2301273148148149,1,1
19cb65cc7310ae4eef4f15bb70539d01,2,2018-03-05 06:24:49,56.511875,20.685150462962962,0,0
19da55454167240f3a4a39430007d074,2,2017-09-24 23:00:55,0.0,-21.27332175925926,1,1
